"","ResponseID","Mode","Ephemerality","gender","age_1","Stimulus","ClickCount","FirstClick","LastClick","PageSubmit","RecommendationFollowed"
"256","R_12nyINhrYDHVoP6","DisappearingVisual",1,2,25,"toaster",1,4.357,4.357,6.211,0
"257","R_12o4Rst59FvL2y4","Auditory",1,2,25,"brownies",2,2.156,3.318,5.252,1
"258","R_12o4Rst59FvL2y4","Auditory",1,2,25,"hotel",1,3.012,3.012,4.896,1
"259","R_12o4Rst59FvL2y4","Auditory",1,2,25,"shampoo",3,2.155,5.103,5.658,1
"260","R_12o4Rst59FvL2y4","Auditory",1,2,25,"toaster",1,4.489,4.489,8.446,1
"261","R_12Qm5FpNNA4vpig","PermanentVisual",0,2,23,"brownies",1,4.973,4.973,6.614,1
"262","R_12Qm5FpNNA4vpig","PermanentVisual",0,2,23,"hotel",4,4.038,10.683,11.89,0
"263","R_12Qm5FpNNA4vpig","PermanentVisual",0,2,23,"shampoo",3,3.5,6.056,6.772,0
"264","R_12Qm5FpNNA4vpig","PermanentVisual",0,2,23,"toaster",1,4.375,4.375,6.126,1
"265","R_12tepfXMrdWkOMq","DisappearingVisual",1,2,50,"brownies",1,8.514,8.514,9.477,0
"266","R_12tepfXMrdWkOMq","DisappearingVisual",1,2,50,"hotel",8,3.235,69.703,70.789,0
"267","R_12tepfXMrdWkOMq","DisappearingVisual",1,2,50,"shampoo",1,6.222,6.222,7.442,1
"268","R_12tepfXMrdWkOMq","DisappearingVisual",1,2,50,"toaster",4,212.212,218.531,219.655,0
"269","R_12ukHBlD2SV5AYs","Auditory",1,2,25,"brownies",1,1.587,1.587,2.738,1
"270","R_12ukHBlD2SV5AYs","Auditory",1,2,25,"hotel",2,1.362,2.569,3.763,1
"271","R_12ukHBlD2SV5AYs","Auditory",1,2,25,"shampoo",2,1.931,2.489,3.235,1
"272","R_12ukHBlD2SV5AYs","Auditory",1,2,25,"toaster",2,2.216,2.981,4.375,1
"273","R_12zseEzNELPQZPc","PermanentVisual",0,2,18,"brownies",2,7.282,9.075,14.293,0
"274","R_12zseEzNELPQZPc","PermanentVisual",0,2,18,"hotel",2,6.799,8.66,10.175,0
"275","R_12zseEzNELPQZPc","PermanentVisual",0,2,18,"shampoo",2,3.048,7.069,14.015,0
"276","R_12zseEzNELPQZPc","PermanentVisual",0,2,18,"toaster",1,17.059,17.059,22.585,0
"277","R_1BPFOeDL0MnkbHM","Auditory",1,2,44,"brownies",1,4.07,4.07,4.681,1
"278","R_1BPFOeDL0MnkbHM","Auditory",1,2,44,"hotel",1,3.342,3.342,5.051,1
"279","R_1BPFOeDL0MnkbHM","Auditory",1,2,44,"shampoo",1,6.911,6.911,8.682,1
"280","R_1BPFOeDL0MnkbHM","Auditory",1,2,44,"toaster",1,3.428,3.428,5.31,1
"281","R_1BQ5YAD3eEFNo3K","PermanentVisual",0,2,28,"brownies",1,2.406,2.406,2.875,1
"282","R_1BQ5YAD3eEFNo3K","PermanentVisual",0,2,28,"hotel",1,3.141,3.141,4.611,1
"283","R_1BQ5YAD3eEFNo3K","PermanentVisual",0,2,28,"shampoo",2,1.075,4.547,12.597,0
"284","R_1BQ5YAD3eEFNo3K","PermanentVisual",0,2,28,"toaster",1,6.488,6.488,7.561,0
"285","R_1BRC1m3WWMJL701","DisappearingVisual",1,1,44,"brownies",1,7.698,7.698,8.941,0
"286","R_1BRC1m3WWMJL701","DisappearingVisual",1,1,44,"hotel",2,11.019,12.277,13.623,0
"287","R_1BRC1m3WWMJL701","DisappearingVisual",1,1,44,"shampoo",1,15.299,15.299,16.713,0
"288","R_1BRC1m3WWMJL701","DisappearingVisual",1,1,44,"toaster",1,46.058,46.058,48.696,0
"289","R_1BVEr7CeiGnTckm","DisappearingVisual",1,2,29,"brownies",2,8.615,10.951,11.935,1
"290","R_1BVEr7CeiGnTckm","DisappearingVisual",1,2,29,"hotel",5,12.467,28.107,28.645,0
"291","R_1BVEr7CeiGnTckm","DisappearingVisual",1,2,29,"shampoo",4,0.781,8.349,9.368,0
"292","R_1BVEr7CeiGnTckm","DisappearingVisual",1,2,29,"toaster",10,41.812,100.635,101.228,0
"293","R_1Bwat9znTw6WycN","Auditory",1,1,30,"brownies",1,7.533,7.533,8.522,0
"294","R_1Bwat9znTw6WycN","Auditory",1,1,30,"hotel",1,3.705,3.705,6.849,0
"295","R_1Bwat9znTw6WycN","Auditory",1,1,30,"shampoo",2,6.439,7.055,9.314,0
"296","R_1Bwat9znTw6WycN","Auditory",1,1,30,"toaster",1,4.971,4.971,6.139,1
"297","R_1BWKN3tw0OixHiS","Auditory",1,1,31,"brownies",2,2.366,3.131,3.472,1
"298","R_1BWKN3tw0OixHiS","Auditory",1,1,31,"hotel",0,0,0,2.725,1
"299","R_1BWKN3tw0OixHiS","Auditory",1,1,31,"shampoo",1,0.678,0.678,2.11,1
"300","R_1BWKN3tw0OixHiS","Auditory",1,1,31,"toaster",1,3.562,3.562,5.574,1
"301","R_1C0UAEiOlOV8Xwi","Auditory",1,2,28,"brownies",3,2.135,9.19,10.087,1
"302","R_1C0UAEiOlOV8Xwi","Auditory",1,2,28,"hotel",1,1.572,1.572,5.229,1
"303","R_1C0UAEiOlOV8Xwi","Auditory",1,2,28,"shampoo",1,6.062,6.062,8.72,0
"304","R_1C0UAEiOlOV8Xwi","Auditory",1,2,28,"toaster",2,2.677,4.197,6.128,1
"305","R_1C16bRoutIrUnfC","Auditory",1,2,34,"brownies",1,8.372,8.372,10.365,0
"306","R_1C16bRoutIrUnfC","Auditory",1,2,34,"hotel",2,10.807,13.081,16.331,0
"307","R_1C16bRoutIrUnfC","Auditory",1,2,34,"shampoo",1,5.886,5.886,8.156,1
"308","R_1C16bRoutIrUnfC","Auditory",1,2,34,"toaster",3,5.286,19.146,20.352,1
"309","R_1C1GXiPGUH0iXBb","PermanentVisual",0,1,39,"brownies",0,0,0,1.583,0
"310","R_1C1GXiPGUH0iXBb","PermanentVisual",0,1,39,"hotel",4,2.711,8.635,10.913,0
"311","R_1C1GXiPGUH0iXBb","PermanentVisual",0,1,39,"shampoo",1,0.121,0.121,0.836,0
"312","R_1C1GXiPGUH0iXBb","PermanentVisual",0,1,39,"toaster",0,0,0,2.371,0
"313","R_1C3EtqFiVygAoqv","Auditory",1,1,21,"brownies",1,8.452,8.452,11.671,0
"314","R_1C3EtqFiVygAoqv","Auditory",1,1,21,"hotel",1,4.58,4.58,6.097,1
"315","R_1C3EtqFiVygAoqv","Auditory",1,1,21,"shampoo",2,3.993,5.491,5.939,0
"316","R_1C3EtqFiVygAoqv","Auditory",1,1,21,"toaster",1,19.279,19.279,24.49,0
"317","R_1Cay4jpf7DyOt9W","Auditory",1,2,21,"brownies",3,3.9,11.269,12.011,1
"318","R_1Cay4jpf7DyOt9W","Auditory",1,2,21,"hotel",6,5.44,25.144,26.543,0
"319","R_1Cay4jpf7DyOt9W","Auditory",1,2,21,"shampoo",3,5.647,13.584,15.18,1
"320","R_1Cay4jpf7DyOt9W","Auditory",1,2,21,"toaster",12,0.677,19.411,20.45,1
"321","R_1CCS8mcvrUAqynq","PermanentVisual",0,1,38,"brownies",1,7.948,7.948,10.59,1
"322","R_1CCS8mcvrUAqynq","PermanentVisual",0,1,38,"hotel",1,2.126,2.126,11.656,1
"323","R_1CCS8mcvrUAqynq","PermanentVisual",0,1,38,"shampoo",1,4.027,4.027,6.404,0
"324","R_1CCS8mcvrUAqynq","PermanentVisual",0,1,38,"toaster",1,11.252,11.252,13.54,0
"325","R_1CDBCHEm7i8eMN1","PermanentVisual",0,1,38,"brownies",1,9.168,9.168,10.04,1
"326","R_1CDBCHEm7i8eMN1","PermanentVisual",0,1,38,"hotel",1,8.138,8.138,12.835,1
"327","R_1CDBCHEm7i8eMN1","PermanentVisual",0,1,38,"shampoo",1,3.468,3.468,7.844,1
"328","R_1CDBCHEm7i8eMN1","PermanentVisual",0,1,38,"toaster",1,11.447,11.447,14.921,1
"329","R_1CIoE5TO1yNJRwJ","Auditory",1,2,28,"brownies",1,6.579,6.579,9.732,0
"330","R_1CIoE5TO1yNJRwJ","Auditory",1,2,28,"hotel",1,10.386,10.386,12.162,0
"331","R_1CIoE5TO1yNJRwJ","Auditory",1,2,28,"shampoo",1,6.934,6.934,8.844,0
"332","R_1CIoE5TO1yNJRwJ","Auditory",1,2,28,"toaster",1,16.5,16.5,18.59,1
"333","R_1CjwZdVaWLZpagI","DisappearingVisual",1,1,33,"brownies",1,7.703,7.703,10.703,0
"334","R_1CjwZdVaWLZpagI","DisappearingVisual",1,1,33,"hotel",1,6.839,6.839,8.176,1
"335","R_1CjwZdVaWLZpagI","DisappearingVisual",1,1,33,"shampoo",1,7.886,7.886,9.126,0
"336","R_1CjwZdVaWLZpagI","DisappearingVisual",1,1,33,"toaster",1,6.785,6.785,8.978,1
"337","R_1Ckc3zjSUEyAUFL","Auditory",1,2,27,"brownies",1,3.25,3.25,7.405,1
"338","R_1Ckc3zjSUEyAUFL","Auditory",1,2,27,"hotel",1,18.933,18.933,21.037,1
"339","R_1Ckc3zjSUEyAUFL","Auditory",1,2,27,"shampoo",1,16.258,16.258,18.557,1
"340","R_1Ckc3zjSUEyAUFL","Auditory",1,2,27,"toaster",1,18.913,18.913,26,0
"341","R_1ClMacztyvHStPn","PermanentVisual",0,2,28,"brownies",1,13.539,13.539,14.701,1
"342","R_1ClMacztyvHStPn","PermanentVisual",0,2,28,"hotel",0,0,0,2.417,1
"343","R_1ClMacztyvHStPn","PermanentVisual",0,2,28,"shampoo",1,0.47,0.47,3.398,1
"344","R_1ClMacztyvHStPn","PermanentVisual",0,2,28,"toaster",0,0,0,1.759,1
"345","R_1Cm8lPOkZRzGFuy","DisappearingVisual",1,1,39,"brownies",3,7.48,18.692,20.802,0
"346","R_1Cm8lPOkZRzGFuy","DisappearingVisual",1,1,39,"hotel",1,16.741,16.741,33.536,0
"347","R_1Cm8lPOkZRzGFuy","DisappearingVisual",1,1,39,"shampoo",1,18.238,18.238,24.255,0
"348","R_1Cm8lPOkZRzGFuy","DisappearingVisual",1,1,39,"toaster",1,32.579,32.579,48.547,0
"349","R_1CpwSvZ5ageRjBo","DisappearingVisual",1,2,37,"brownies",1,5.678,5.678,6.853,1
"350","R_1CpwSvZ5ageRjBo","DisappearingVisual",1,2,37,"hotel",1,0.587,0.587,2.5,1
"351","R_1CpwSvZ5ageRjBo","DisappearingVisual",1,2,37,"shampoo",1,1.896,1.896,2.94,1
"352","R_1CpwSvZ5ageRjBo","DisappearingVisual",1,2,37,"toaster",1,3.751,3.751,6.744,1
"353","R_1CsEneoVPHLzqJo","PermanentVisual",0,1,46,"brownies",1,3.985,3.985,6.193,1
"354","R_1CsEneoVPHLzqJo","PermanentVisual",0,1,46,"hotel",2,1.955,3.944,6.253,1
"355","R_1CsEneoVPHLzqJo","PermanentVisual",0,1,46,"shampoo",1,2.166,2.166,4.601,1
"356","R_1CsEneoVPHLzqJo","PermanentVisual",0,1,46,"toaster",1,4.895,4.895,7.106,1
"357","R_1cU0ibRxHs0dCks","Auditory",1,2,28,"brownies",1,5.61,5.61,14.518,1
"358","R_1cU0ibRxHs0dCks","Auditory",1,2,28,"hotel",2,10.892,19.964,22.095,0
"359","R_1cU0ibRxHs0dCks","Auditory",1,2,28,"shampoo",1,7.668,7.668,8.938,0
"360","R_1cU0ibRxHs0dCks","Auditory",1,2,28,"toaster",2,9.189,10.414,13.247,0
"361","R_1cUIeVC6L1BroyM","PermanentVisual",0,2,49,"brownies",1,11.389,11.389,12.709,1
"362","R_1cUIeVC6L1BroyM","PermanentVisual",0,2,49,"hotel",5,7.061,36.826,37.696,0
"363","R_1cUIeVC6L1BroyM","PermanentVisual",0,2,49,"shampoo",1,18.5,18.5,21.073,1
"364","R_1cUIeVC6L1BroyM","PermanentVisual",0,2,49,"toaster",17,3.306,35.024,36.091,0
"365","R_1cUqWBzZNQi0YkU","Auditory",1,1,21,"brownies",1,2.905,2.905,4.354,1
"366","R_1cUqWBzZNQi0YkU","Auditory",1,1,21,"hotel",2,2.975,5.395,9.915,1
"367","R_1cUqWBzZNQi0YkU","Auditory",1,1,21,"shampoo",1,3.57,3.57,8.595,1
"368","R_1cUqWBzZNQi0YkU","Auditory",1,1,21,"toaster",1,2.776,2.776,4.799,1
"369","R_1CvUhAzlndBYfbV","DisappearingVisual",1,2,64,"brownies",1,4.589,4.589,11.854,1
"370","R_1CvUhAzlndBYfbV","DisappearingVisual",1,2,64,"hotel",1,8.927,8.927,36.872,1
"371","R_1CvUhAzlndBYfbV","DisappearingVisual",1,2,64,"shampoo",1,4.979,4.979,11.276,1
"372","R_1CvUhAzlndBYfbV","DisappearingVisual",1,2,64,"toaster",1,19.495,19.495,27.868,1
"373","R_1CwGD9MUUpraqqq","PermanentVisual",0,2,50,"brownies",2,12.586,13.875,14.697,1
"374","R_1CwGD9MUUpraqqq","PermanentVisual",0,2,50,"hotel",3,34.902,39.704,40.977,1
"375","R_1CwGD9MUUpraqqq","PermanentVisual",0,2,50,"shampoo",1,31.171,31.171,31.874,0
"376","R_1CwGD9MUUpraqqq","PermanentVisual",0,2,50,"toaster",1,32.075,32.075,34.467,1
"377","R_1cXKQrkjYMugyJY","PermanentVisual",0,2,29,"brownies",1,1.935,1.935,2.852,1
"378","R_1cXKQrkjYMugyJY","PermanentVisual",0,2,29,"hotel",1,2.183,2.183,7.779,1
"379","R_1cXKQrkjYMugyJY","PermanentVisual",0,2,29,"shampoo",1,3.791,3.791,7.53,1
"380","R_1cXKQrkjYMugyJY","PermanentVisual",0,2,29,"toaster",1,2.487,2.487,3.987,1
"381","R_1cXKVFEoKo7kAOy","Auditory",1,2,22,"brownies",1,0.311,0.311,1.369,0
"382","R_1cXKVFEoKo7kAOy","Auditory",1,2,22,"hotel",2,2.227,4.101,5.664,0
"383","R_1cXKVFEoKo7kAOy","Auditory",1,2,22,"shampoo",0,0,0,0.558,0
"384","R_1cXKVFEoKo7kAOy","Auditory",1,2,22,"toaster",0,0,0,15.272,1
"385","R_1cY2LBDJwJ88F3k","DisappearingVisual",1,2,70,"brownies",1,16.975,16.975,21.636,0
"386","R_1cY2LBDJwJ88F3k","DisappearingVisual",1,2,70,"hotel",1,5.906,5.906,9.219,1
"387","R_1cY2LBDJwJ88F3k","DisappearingVisual",1,2,70,"shampoo",1,15.732,15.732,21.672,1
"388","R_1cY2LBDJwJ88F3k","DisappearingVisual",1,2,70,"toaster",2,17.774,17.843,24.125,1
"389","R_1cYBPKO7sHztGly","DisappearingVisual",1,2,60,"brownies",1,24.667,24.667,27.912,0
"390","R_1cYBPKO7sHztGly","DisappearingVisual",1,2,60,"hotel",4,6.299,69.008,81.086,0
"391","R_1cYBPKO7sHztGly","DisappearingVisual",1,2,60,"shampoo",1,42.607,42.607,46.099,0
"392","R_1cYBPKO7sHztGly","DisappearingVisual",1,2,60,"toaster",5,24.042,112.52,115.3,1
"393","R_1CyCAVqFzCPLiiO","DisappearingVisual",1,2,44,"brownies",2,6.815,12.11,14.348,1
"394","R_1CyCAVqFzCPLiiO","DisappearingVisual",1,2,44,"hotel",7,5.404,54.68,56.054,1
"395","R_1CyCAVqFzCPLiiO","DisappearingVisual",1,2,44,"shampoo",2,3.052,34.745,52.257,0
"396","R_1CyCAVqFzCPLiiO","DisappearingVisual",1,2,44,"toaster",15,1.264,24.692,27.818,1
"397","R_1cYroweB0sMzJq5","Auditory",1,1,55,"brownies",1,3.509,3.509,7.084,1
"398","R_1cYroweB0sMzJq5","Auditory",1,1,55,"hotel",1,8.429,8.429,36.763,1
"399","R_1cYroweB0sMzJq5","Auditory",1,1,55,"shampoo",1,13.208,13.208,26.126,1
"400","R_1cYroweB0sMzJq5","Auditory",1,1,55,"toaster",1,8.413,8.413,11.071,1
"401","R_1d0Ts3Y90uHrItr","DisappearingVisual",1,1,31,"brownies",2,29.865,34.872,36.319,0
"402","R_1d0Ts3Y90uHrItr","DisappearingVisual",1,1,31,"hotel",2,3.624,8.071,10.889,0
"403","R_1d0Ts3Y90uHrItr","DisappearingVisual",1,1,31,"shampoo",1,10.985,10.985,12.151,0
"404","R_1d0Ts3Y90uHrItr","DisappearingVisual",1,1,31,"toaster",1,7.199,7.199,9.046,1
"405","R_1d0uFhK0lYQ3INA","DisappearingVisual",1,2,30,"brownies",1,5.179,5.179,10.858,0
"406","R_1d0uFhK0lYQ3INA","DisappearingVisual",1,2,30,"hotel",2,10.402,11.449,19.018,0
"407","R_1d0uFhK0lYQ3INA","DisappearingVisual",1,2,30,"shampoo",3,10.19,12.583,14.831,0
"408","R_1d0uFhK0lYQ3INA","DisappearingVisual",1,2,30,"toaster",1,50.352,50.352,55.373,0
"409","R_1d6MaTAEsebxr9g","Auditory",1,2,63,"brownies",1,10.044,10.044,11.462,1
"410","R_1d6MaTAEsebxr9g","Auditory",1,2,63,"hotel",1,12.185,12.185,15.294,0
"411","R_1d6MaTAEsebxr9g","Auditory",1,2,63,"shampoo",1,16.102,16.102,18.716,0
"412","R_1d6MaTAEsebxr9g","Auditory",1,2,63,"toaster",1,41.501,41.501,45.46,0
"413","R_1db1jRUrrqJq2MI","PermanentVisual",0,2,25,"brownies",1,5.411,5.411,6.669,0
"414","R_1db1jRUrrqJq2MI","PermanentVisual",0,2,25,"hotel",1,4.549,4.549,6.124,1
"415","R_1db1jRUrrqJq2MI","PermanentVisual",0,2,25,"shampoo",1,2.142,2.142,5.019,0
"416","R_1db1jRUrrqJq2MI","PermanentVisual",0,2,25,"toaster",2,6.4,7.593,9.641,0
"417","R_1dEx7hTUBBKXel7","DisappearingVisual",1,1,31,"brownies",2,7.017,13.581,14.648,0
"418","R_1dEx7hTUBBKXel7","DisappearingVisual",1,1,31,"hotel",3,4.846,12.113,14.21,0
"419","R_1dEx7hTUBBKXel7","DisappearingVisual",1,1,31,"shampoo",7,8.214,27.753,28.525,0
"420","R_1dEx7hTUBBKXel7","DisappearingVisual",1,1,31,"toaster",1,29.815,29.815,31.291,1
"421","R_1dFVoLVmBwbYQK1","Auditory",1,1,25,"brownies",1,6.425,6.425,8.01,0
"422","R_1dFVoLVmBwbYQK1","Auditory",1,1,25,"hotel",2,8.78,9.9,13.991,0
"423","R_1dFVoLVmBwbYQK1","Auditory",1,1,25,"shampoo",1,10.524,10.524,13.615,0
"424","R_1dFVoLVmBwbYQK1","Auditory",1,1,25,"toaster",2,17.155,18.127,19.91,1
"425","R_1dG45UwxC1xYllV","Auditory",1,2,63,"brownies",1,18.282,18.282,19.383,0
"426","R_1dG45UwxC1xYllV","Auditory",1,2,63,"hotel",2,9.346,24.263,26.883,0
"427","R_1dG45UwxC1xYllV","Auditory",1,2,63,"shampoo",1,12.811,12.811,14.449,1
"428","R_1dG45UwxC1xYllV","Auditory",1,2,63,"toaster",3,32.788,37.379,38.48,0
"429","R_1DGRBspEg4KScoA","Auditory",1,2,49,"brownies",1,0.707,0.707,2.859,1
"430","R_1DGRBspEg4KScoA","Auditory",1,2,49,"hotel",2,30.159,31.487,32.311,0
"431","R_1DGRBspEg4KScoA","Auditory",1,2,49,"shampoo",1,5.734,5.734,12.019,1
"432","R_1DGRBspEg4KScoA","Auditory",1,2,49,"toaster",4,3.486,7.578,8.569,0
"433","R_1dgyrdFjZ2IOvOF","DisappearingVisual",1,1,27,"brownies",1,7.694,7.694,9.887,0
"434","R_1dgyrdFjZ2IOvOF","DisappearingVisual",1,1,27,"hotel",1,2.789,2.789,11.201,1
"435","R_1dgyrdFjZ2IOvOF","DisappearingVisual",1,1,27,"shampoo",3,3.262,8.923,11.068,0
"436","R_1dgyrdFjZ2IOvOF","DisappearingVisual",1,1,27,"toaster",1,29.71,29.71,31.446,1
"437","R_1dh8VgKc8OpQiCQ","DisappearingVisual",1,1,37,"brownies",1,7.619,7.619,9.969,1
"438","R_1dh8VgKc8OpQiCQ","DisappearingVisual",1,1,37,"hotel",4,5.349,10.138,11.258,0
"439","R_1dh8VgKc8OpQiCQ","DisappearingVisual",1,1,37,"shampoo",2,4.709,7.579,10.272,0
"440","R_1dh8VgKc8OpQiCQ","DisappearingVisual",1,1,37,"toaster",6,2.964,30.561,31.798,0
"441","R_1DIpzNuG0z2zl35","DisappearingVisual",1,2,30,"brownies",1,22.26,22.26,23.201,0
"442","R_1DIpzNuG0z2zl35","DisappearingVisual",1,2,30,"hotel",1,21.563,21.563,31.848,1
"443","R_1DIpzNuG0z2zl35","DisappearingVisual",1,2,30,"shampoo",1,8.635,8.635,9.748,0
"444","R_1DIpzNuG0z2zl35","DisappearingVisual",1,2,30,"toaster",1,7.113,7.113,9.814,0
"445","R_1divn8yUv83N8FR","Auditory",1,2,22,"brownies",2,17.023,86.314,87.535,0
"446","R_1divn8yUv83N8FR","Auditory",1,2,22,"hotel",2,41.18,46.213,48.25,1
"447","R_1divn8yUv83N8FR","Auditory",1,2,22,"shampoo",2,71.742,72.61,74.122,0
"448","R_1divn8yUv83N8FR","Auditory",1,2,22,"toaster",2,115.036,116.793,119.02,1
"449","R_1dK1cwp4mDwCn9s","PermanentVisual",0,1,40,"brownies",1,5.676,5.676,6.732,1
"450","R_1dK1cwp4mDwCn9s","PermanentVisual",0,1,40,"hotel",1,10.945,10.945,13.476,0
"451","R_1dK1cwp4mDwCn9s","PermanentVisual",0,1,40,"shampoo",1,5.718,5.718,6.499,0
"452","R_1dK1cwp4mDwCn9s","PermanentVisual",0,1,40,"toaster",2,16.442,18.329,21.114,1
"453","R_1DMfq8NkQTD1Npf","PermanentVisual",0,1,25,"brownies",2,6.99,8.399,10.137,0
"454","R_1DMfq8NkQTD1Npf","PermanentVisual",0,1,25,"hotel",3,7.47,13.756,15.265,0
"455","R_1DMfq8NkQTD1Npf","PermanentVisual",0,1,25,"shampoo",1,11.231,11.231,16.27,0
"456","R_1DMfq8NkQTD1Npf","PermanentVisual",0,1,25,"toaster",2,14.508,14.908,16.63,0
"457","R_1dnUAxlOVbB7G62","Auditory",1,1,40,"brownies",1,4.875,4.875,8.394,1
"458","R_1dnUAxlOVbB7G62","Auditory",1,1,40,"hotel",1,41.894,41.894,43.363,0
"459","R_1dnUAxlOVbB7G62","Auditory",1,1,40,"shampoo",1,10.571,10.571,12.026,1
"460","R_1dnUAxlOVbB7G62","Auditory",1,1,40,"toaster",1,22.484,22.484,26.354,0
"461","R_1Do0WDAcOZ9kVXw","PermanentVisual",0,1,30,"brownies",1,15.547,15.547,19.198,0
"462","R_1Do0WDAcOZ9kVXw","PermanentVisual",0,1,30,"hotel",1,11.065,11.065,18.373,0
"463","R_1Do0WDAcOZ9kVXw","PermanentVisual",0,1,30,"shampoo",3,7.018,13.144,17.209,0
"464","R_1Do0WDAcOZ9kVXw","PermanentVisual",0,1,30,"toaster",2,17.98,24.844,26.576,0
"465","R_1DO28bkBIdTzYWb","DisappearingVisual",1,2,50,"brownies",1,23.581,23.581,24.701,0
"466","R_1DO28bkBIdTzYWb","DisappearingVisual",1,2,50,"hotel",2,28.05,32.918,34.115,0
"467","R_1DO28bkBIdTzYWb","DisappearingVisual",1,2,50,"shampoo",1,28.015,28.015,29.669,0
"468","R_1DO28bkBIdTzYWb","DisappearingVisual",1,2,50,"toaster",1,37.191,37.191,40.031,0
"469","R_1Do4nQskHbB8SN0","Auditory",1,1,35,"brownies",1,6.548,6.548,7.63,1
"470","R_1Do4nQskHbB8SN0","Auditory",1,1,35,"hotel",1,3.282,3.282,10.501,0
"471","R_1Do4nQskHbB8SN0","Auditory",1,1,35,"shampoo",1,7.569,7.569,9.104,1
"472","R_1Do4nQskHbB8SN0","Auditory",1,1,35,"toaster",0,0,0,18.079,0
"473","R_1dogHg7pNtYuE7m","Auditory",1,1,39,"brownies",1,5.999,5.999,7.941,1
"474","R_1dogHg7pNtYuE7m","Auditory",1,1,39,"hotel",1,11.623,11.623,12.671,0
"475","R_1dogHg7pNtYuE7m","Auditory",1,1,39,"shampoo",2,13.49,14.243,15.1,0
"476","R_1dogHg7pNtYuE7m","Auditory",1,1,39,"toaster",1,10.066,10.066,13.024,1
"477","R_1dpg5AtmVxA6uHt","PermanentVisual",0,1,32,"brownies",1,19.689,19.689,24.842,1
"478","R_1dpg5AtmVxA6uHt","PermanentVisual",0,1,32,"hotel",0,0,0,2.13,1
"479","R_1dpg5AtmVxA6uHt","PermanentVisual",0,1,32,"shampoo",0,0,0,1.941,1
"480","R_1dpg5AtmVxA6uHt","PermanentVisual",0,1,32,"toaster",0,0,0,10.345,1
"481","R_1DqdCCtCB8wdZqU","PermanentVisual",0,1,38,"brownies",2,4.136,5.065,7.163,1
"482","R_1DqdCCtCB8wdZqU","PermanentVisual",0,1,38,"hotel",6,7.229,21.761,27.016,1
"483","R_1DqdCCtCB8wdZqU","PermanentVisual",0,1,38,"shampoo",2,3.291,4.311,6.502,1
"484","R_1DqdCCtCB8wdZqU","PermanentVisual",0,1,38,"toaster",6,1.055,9.12,13.809,1
"485","R_1dsKD6D3hkMfLTv","PermanentVisual",0,1,40,"brownies",1,4.675,4.675,6.225,1
"486","R_1dsKD6D3hkMfLTv","PermanentVisual",0,1,40,"hotel",1,5.181,5.181,7.497,1
"487","R_1dsKD6D3hkMfLTv","PermanentVisual",0,1,40,"shampoo",2,5.95,10.598,11.853,0
"488","R_1dsKD6D3hkMfLTv","PermanentVisual",0,1,40,"toaster",1,4.796,4.796,5.866,1
"489","R_1dsNKvqRmDW7Ajh","DisappearingVisual",1,2,33,"brownies",1,2.451,2.451,3.682,0
"490","R_1dsNKvqRmDW7Ajh","DisappearingVisual",1,2,33,"hotel",1,8.939,8.939,10.877,0
"491","R_1dsNKvqRmDW7Ajh","DisappearingVisual",1,2,33,"shampoo",1,2.597,2.597,4.135,0
"492","R_1dsNKvqRmDW7Ajh","DisappearingVisual",1,2,33,"toaster",1,6.38,6.38,8.049,1
"493","R_1DT5JTw4LC9GkJb","Auditory",1,1,21,"brownies",1,11.225,11.225,13.22,1
"494","R_1DT5JTw4LC9GkJb","Auditory",1,1,21,"hotel",1,6.729,6.729,12.279,0
"495","R_1DT5JTw4LC9GkJb","Auditory",1,1,21,"shampoo",1,3.51,3.51,5.006,1
"496","R_1DT5JTw4LC9GkJb","Auditory",1,1,21,"toaster",1,3.958,3.958,5.891,1
"497","R_1DtMHat8QAOZ97c","PermanentVisual",0,2,21,"brownies",1,2.721,2.721,4.94,0
"498","R_1DtMHat8QAOZ97c","PermanentVisual",0,2,21,"hotel",3,2.223,3.826,5.832,0
"499","R_1DtMHat8QAOZ97c","PermanentVisual",0,2,21,"shampoo",1,3.869,3.869,6.025,0
"500","R_1DtMHat8QAOZ97c","PermanentVisual",0,2,21,"toaster",1,4.513,4.513,6.381,1
"501","R_1dxVyfsI6sfszLw","DisappearingVisual",1,2,58,"brownies",1,5.515,5.515,6.96,0
"502","R_1dxVyfsI6sfszLw","DisappearingVisual",1,2,58,"hotel",1,9.187,9.187,11.354,1
"503","R_1dxVyfsI6sfszLw","DisappearingVisual",1,2,58,"shampoo",1,7.457,7.457,9.007,0
"504","R_1dxVyfsI6sfszLw","DisappearingVisual",1,2,58,"toaster",1,14.663,14.663,18.511,0
"505","R_1DzErHJz7WVQMkX","PermanentVisual",0,2,45,"brownies",3,5.327,6.537,7.233,0
"506","R_1DzErHJz7WVQMkX","PermanentVisual",0,2,45,"hotel",2,6.651,7.649,10.352,1
"507","R_1DzErHJz7WVQMkX","PermanentVisual",0,2,45,"shampoo",1,6.723,6.723,7.897,0
"508","R_1DzErHJz7WVQMkX","PermanentVisual",0,2,45,"toaster",1,5.458,5.458,7.096,0
"509","R_1dzvieDU37uvJvE","Auditory",1,2,30,"brownies",2,1.406,1.633,2.571,1
"510","R_1dzvieDU37uvJvE","Auditory",1,2,30,"hotel",13,0.895,8.256,9.302,0
