"","ResponseID","Mode","Auditory","Gender","Age_1","competence","intelligence","thoughtful","composite_intellect","humanness","novel","unique","composite_novelty","Stimulus","RecommendationFollowed"
"216","R_32PcBIdLuFJHJJA","Auditory-Human",1,1,23,5,5,6,5.33333333333333,7,6,6,6,"CreditCard",0
"217","R_1jffQgM6DS8ZE7A","Auditory-Computer",1,2,54,5,7,1,4.33333333333333,1,4,4,4,"CreditCard",0
"218","R_1NhpYJTITPGzRTN","Auditory-Human",1,2,32,7,7,7,7,7,7,7,7,"CreditCard",1
"219","R_1drZOGRzMjfjBnK","Visual-Handwritten",0,1,63,7,7,5,6.33333333333333,6,7,6,6.5,"CreditCard",0
"220","R_2DUmU5Xh96RlasY","Visual-Handwritten",0,1,28,3,4,3,3.33333333333333,5,6,7,6.5,"CreditCard",0
"221","R_2yqkShi4LL5H3hk","Auditory-Human",1,2,30,9,9,9,9,1,5,5,5,"CreditCard",0
"222","R_Qc777HFXAkpueYh","Auditory-Computer",1,2,22,3,3,3,3,2,6,7,6.5,"CreditCard",0
"223","R_2wvQsIvyOob12fz","Auditory-Human",1,1,23,9,9,9,9,1,8,9,8.5,"CreditCard",1
"224","R_Dw607UW1UTx77bP","Auditory-Computer",1,1,26,7,6,7,6.66666666666667,7,7,8,7.5,"CreditCard",0
"225","R_usJJnOoCO64REit","Visual-Handwritten",0,1,25,5,5,3,4.33333333333333,2,1,2,1.5,"CreditCard",0
"226","R_115Ut7KeUqFUt2P","Auditory-Computer",1,2,31,2,3,1,2,4,4,4,4,"CreditCard",0
"227","R_2D09mNwXEFBfxHW","Visual-Handwritten",0,2,58,6,3,8,5.66666666666667,3,5,5,5,"CreditCard",0
"228","R_ahih3k4Koegq145","Visual-Handwritten",0,1,28,3,4,4,3.66666666666667,5,3,5,4,"CreditCard",0
"229","R_3j0wkRIXFkBRLY3","Auditory-Human",1,2,47,9,9,9,9,5,3,3,3,"CreditCard",1
"230","R_2Vms2yX4fmkLUg2","Auditory-Human",1,1,33,6,5,5,5.33333333333333,6,1,2,1.5,"CreditCard",0
"231","R_RFdD2CvflT4tmRb","Visual-Handwritten",0,2,18,6,7,7,6.66666666666667,6,4,6,5,"CreditCard",0
"232","R_Os3P6WNNXtrw1xv","Auditory-Human",1,1,44,8,7,7,7.33333333333333,7,7,6,6.5,"CreditCard",1
"233","R_3qCqryR4lZShCQQ","Visual-Handwritten",0,2,42,9,6,1,5.33333333333333,7,8,8,8,"CreditCard",1
"234","R_XIhkJJjxchz4MKt","Auditory-Computer",1,1,37,6,6,7,6.33333333333333,4,6,5,5.5,"CreditCard",0
"235","R_1oisz09m2Epi42a","Auditory-Computer",1,2,29,6,7,6,6.33333333333333,5,7,7,7,"CreditCard",1
"236","R_2YSrqHGgAu5ZIXW","Visual-Handwritten",0,2,30,6,6,6,6,5,3,3,3,"CreditCard",0
"237","R_1r2HVjpV2mYZsm8","Visual-Handwritten",0,1,30,4,5,6,5,3,6,3,4.5,"CreditCard",1
"238","R_AuPihZK0WrV2luV","Visual-Handwritten",0,1,33,3,4,4,3.66666666666667,7,1,1,1,"CreditCard",0
"239","R_2sbzU4WP0fgGlcT","Auditory-Computer",1,2,44,8,8,8,8,5,7,8,7.5,"CreditCard",1
"240","R_wXaZJUn15F0QAEN","Auditory-Computer",1,1,18,7,7,6,6.66666666666667,3,6,6,6,"CreditCard",1
"241","R_2zjcwyail2CekX8","Auditory-Computer",1,1,21,6,6,5,5.66666666666667,3,4,5,4.5,"CreditCard",0
"242","R_1ohG2Mldkld1GuL","Auditory-Human",1,1,48,7,7,6,6.66666666666667,7,6,7,6.5,"CreditCard",1
"243","R_1lzaPPfT7NsP2Dq","Auditory-Computer",1,1,43,4,1,1,2,5,4,4,4,"CreditCard",0
"244","R_5nLgzcwSVS9P8bL","Visual-Handwritten",0,1,21,5,6,3,4.66666666666667,8,4,6,5,"CreditCard",0
"245","R_1T6xrB7rkt16O7T","Auditory-Computer",1,2,22,8,8,6,7.33333333333333,7,6,7,6.5,"CreditCard",1
"246","R_3hu4dgj8YD40QaU","Auditory-Human",1,2,27,9,9,9,9,1,9,9,9,"CreditCard",1
"247","R_3nx8uuCTTMczhfe","Auditory-Human",1,2,21,6,5,5,5.33333333333333,6,5,3,4,"CreditCard",0
"248","R_1IFefjEbK0A9eeL","Auditory-Computer",1,1,25,5,1,1,2.33333333333333,9,1,1,1,"CreditCard",1
"249","R_1nVjSXsjmEYShmj","Auditory-Human",1,1,23,1,2,2,1.66666666666667,5,8,9,8.5,"CreditCard",0
"250","R_dpAntorPhMYfRLP","Visual-Handwritten",0,2,27,7,7,7,7,5,5,5,5,"CreditCard",1
"251","R_xFcEa6ErWnlLKUN","Auditory-Human",1,1,22,4,6,5,5,7,4,6,5,"CreditCard",0
"252","R_plRCqUJRy10YtsR","Visual-Handwritten",0,1,18,6,5,5,5.33333333333333,4,5,4,4.5,"CreditCard",0
"253","R_1CwNM5DJ227kzsx","Visual-Handwritten",0,1,23,6,6,6,6,9,6,6,6,"CreditCard",1
"254","R_1pKjRxPiPVEJRrW","Visual-Handwritten",0,2,45,5,7,6,6,7,1,1,1,"CreditCard",0
"255","R_2XhUsQBRntyF46y","Auditory-Computer",1,1,28,6,5,6,5.66666666666667,5,6,6,6,"CreditCard",1
"256","R_1ib4LyKD6ax4yYZ","Visual-Handwritten",0,2,25,8,7,7,7.33333333333333,7,7,7,7,"CreditCard",0
"257","R_3EcbDgZAkvMbFiB","Auditory-Computer",1,2,22,1,2,1,1.33333333333333,2,1,5,3,"CreditCard",0
"258","R_6KHK8dmyXDUk7HH","Auditory-Human",1,2,19,6,5,6,5.66666666666667,9,5,4,4.5,"CreditCard",0
"259","R_3ehpTV4BMH3LLMk","Auditory-Computer",1,2,56,9,9,9,9,7,4,1,2.5,"CreditCard",1
"260","R_3D0n6VWqgijC7tz","Auditory-Human",1,2,46,5,5,5,5,7,4,3,3.5,"CreditCard",0
"261","R_1lAiG18CBXsBtVy","Auditory-Computer",1,2,31,6,6,6,6,1,3,3,3,"CreditCard",0
"262","R_1Gxpg5jKBQEHNOs","Auditory-Computer",1,2,18,3,4,5,4,8,6,5,5.5,"CreditCard",1
"263","R_9pkmYU7S3bE2qSB","Visual-Handwritten",0,1,27,5,6,5,5.33333333333333,3,6,6,6,"CreditCard",0
"264","R_3KCKuFHHyOvZROZ","Auditory-Human",1,2,47,6,6,6,6,6,6,6,6,"CreditCard",1
"265","R_eJM1rH69OMolgT7","Auditory-Computer",1,2,56,5,5,5,5,5,3,3,3,"CreditCard",0
"266","R_2aQfLiDWoa6AAEg","Auditory-Computer",1,1,26,6,5,5,5.33333333333333,1,1,1,1,"CreditCard",0
"267","R_1f3BSvCjcYt6F2Z","Auditory-Human",1,1,33,8,7,6,7,9,7,6,6.5,"CreditCard",0
"268","R_1MTeQ5xUETgVpoe","Auditory-Human",1,1,28,8,6,5,6.33333333333333,5,7,6,6.5,"CreditCard",0
"269","R_1IMEw869VVwvXCk","Visual-Handwritten",0,1,36,6,6,7,6.33333333333333,4,4,3,3.5,"CreditCard",0
"270","R_3nxcfymXZZmofFA","Auditory-Human",1,1,30,6,6,5,5.66666666666667,9,9,9,9,"CreditCard",0
"271","R_1ND1nDkC0xslUmb","Visual-Handwritten",0,1,35,7,6,7,6.66666666666667,7,6,6,6,"CreditCard",1
"272","R_3qNFbeYYahh6xC5","Auditory-Human",1,1,18,6,7,2,5,3,6,2,4,"CreditCard",0
"273","R_spnROfJhW6H7ceB","Visual-Handwritten",0,2,19,8,8,6,7.33333333333333,8,8,7,7.5,"CreditCard",0
"274","R_1o6YjPE75mnF4r1","Auditory-Human",1,1,36,6,6,5,5.66666666666667,6,7,6,6.5,"CreditCard",1
"275","R_2aPv9nxIwLS60AL","Visual-Handwritten",0,2,45,3,3,3,3,2,3,2,2.5,"CreditCard",0
"276","R_bjXA8mxK0csnnvb","Auditory-Computer",1,2,32,3,5,4,4,6,4,5,4.5,"CreditCard",0
"277","R_1Ebdpb0PZfPE7jR","Auditory-Human",1,1,25,5,5,5,5,9,6,1,3.5,"CreditCard",1
"278","R_10r2wtZHIA1mnGK","Auditory-Human",1,2,30,9,8,9,8.66666666666667,9,9,9,9,"CreditCard",1
"279","R_3LgSUr6EkmWOitd","Visual-Handwritten",0,1,35,7,7,8,7.33333333333333,9,7,8,7.5,"CreditCard",0
"280","R_3EiGwDLF0WYSAH6","Visual-Handwritten",0,1,33,4,4,5,4.33333333333333,3,6,7,6.5,"CreditCard",0
"281","R_3G9u8XYEQWic1yJ","Visual-Handwritten",0,2,27,5,5,5,5,4,5,4,4.5,"CreditCard",0
"282","R_3IRYKzWD6edAc2U","Auditory-Computer",1,1,21,5,6,4,5,5,4,1,2.5,"CreditCard",0
"283","R_VVx7qKyklJhyzy9","Auditory-Computer",1,2,35,8,8,7,7.66666666666667,1,3,3,3,"CreditCard",1
"284","R_x4y6ITdoI9ji9QR","Auditory-Computer",1,2,24,2,3,4,3,3,5,5,5,"CreditCard",0
"285","R_23WZQAV03E1spas","Auditory-Human",1,1,18,4,2,4,3.33333333333333,7,7,2,4.5,"CreditCard",0
"286","R_1H7dPGmiOvPco2c","Auditory-Human",1,2,33,3,5,2,3.33333333333333,5,7,7,7,"CreditCard",0
"287","R_3ZZOmTj92ggLUt3","Auditory-Human",1,1,20,7,7,7,7,8,6,3,4.5,"CreditCard",0
"288","R_3IWCiWWgBByYDKI","Auditory-Computer",1,2,30,8,9,8,8.33333333333333,7,7,8,7.5,"CreditCard",1
"289","R_2E3MSxPk68MTvEy","Visual-Handwritten",0,1,31,5,5,5,5,9,9,9,9,"CreditCard",0
"290","R_1AduKhz4daRiIRH","Auditory-Computer",1,1,20,7,6,8,7,3,4,3,3.5,"CreditCard",1
"291","R_10Pi1vEnRfwfImS","Visual-Handwritten",0,1,35,8,9,8,8.33333333333333,9,8,8,8,"CreditCard",1
"292","R_21cxAd7P9hWCaWc","Auditory-Computer",1,1,37,1,1,1,1,1,1,1,1,"CreditCard",0
"293","R_C7a8Q3SAKYR5zEd","Visual-Handwritten",0,1,25,9,9,9,9,9,1,1,1,"CreditCard",1
"294","R_11ZaGLZK0vjYOev","Visual-Handwritten",0,1,20,1,3,4,2.66666666666667,9,2,1,1.5,"CreditCard",0
"295","R_30ovx2IrLLScoZZ","Auditory-Computer",1,2,28,7,7,4,6,1,1,1,1,"CreditCard",0
"296","R_1mXkVh0lQmhhPfd","Auditory-Human",1,2,27,3,2,3,2.66666666666667,2,3,3,3,"CreditCard",0
"297","R_1jdKfzng0gDHBbj","Visual-Handwritten",0,2,22,7,6,2,5,8,7,2,4.5,"CreditCard",0
"298","R_TjTAIRq2B1ewDV7","Auditory-Human",1,1,33,2,2,1,1.66666666666667,2,1,1,1,"CreditCard",0
"299","R_3qvRNQnC1fxH6Po","Auditory-Computer",1,2,32,3,3,1,2.33333333333333,1,2,3,2.5,"CreditCard",0
"300","R_1gSGI1zyjEJWVSR","Auditory-Human",1,2,19,1,1,1,1,9,3,3,3,"CreditCard",0
"301","R_T5hk1vqwo81QuDn","Auditory-Human",1,1,20,7,7,6,6.66666666666667,6,7,7,7,"CreditCard",1
"302","R_2VablDC5M1GK3Do","Auditory-Human",1,1,26,5,6,5,5.33333333333333,1,5,4,4.5,"CreditCard",1
"303","R_1inw2QZqnnbFX8Q","Auditory-Computer",1,2,18,7,7,6,6.66666666666667,5,3,3,3,"CreditCard",1
"304","R_UbBw9ebEd4tiL2V","Auditory-Computer",1,2,22,4,5,5,4.66666666666667,2,4,4,4,"CreditCard",0
"305","R_2pK86pDdajFqTcA","Visual-Handwritten",0,2,22,6,5,6,5.66666666666667,7,4,5,4.5,"CreditCard",1
"306","R_25TrnJlA7CRmaak","Auditory-Computer",1,1,48,5,6,4,5,6,5,5,5,"CreditCard",1
"307","R_s7tbgdMwdBii2WJ","Auditory-Computer",1,2,19,6,6,6,6,1,5,5,5,"CreditCard",0
"308","R_3khXRs16nVrJ4VT","Visual-Handwritten",0,2,31,4,5,2,3.66666666666667,6,1,1,1,"CreditCard",0
"309","R_T4QAMvzzbztrS37","Auditory-Human",1,2,27,6,6,6,6,6,3,3,3,"CreditCard",0
"310","R_e5KWkLGpWsHIWjv","Auditory-Computer",1,2,30,6,5,1,4,1,1,1,1,"CreditCard",0
"311","R_1hyxAd309eWqzOT","Auditory-Human",1,1,24,3,7,4,4.66666666666667,9,1,1,1,"CreditCard",0
"312","R_01epurloVVXfA2d","Auditory-Human",1,2,31,8,8,8,8,5,7,6,6.5,"CreditCard",0
"313","R_2qqRvdr4HlXJKGJ","Auditory-Computer",1,2,21,3,4,4,3.66666666666667,5,3,3,3,"CreditCard",0
"314","R_1HcrjR7QlkcJxrp","Auditory-Computer",1,1,32,5,8,7,6.66666666666667,5,5,4,4.5,"CreditCard",1
"315","R_PNyPrvb8E1Gbt7z","Visual-Handwritten",0,1,26,7,7,7,7,9,7,7,7,"CreditCard",1
"316","R_4GBRyCpjv6YuSCl","Auditory-Human",1,2,19,5,5,6,5.33333333333333,5,3,3,3,"CreditCard",0
"317","R_3g0iNGxLRpJlsja","Auditory-Computer",1,2,21,2,2,2,2,1,1,1,1,"CreditCard",0
"318","R_32KlNuv76ibUGXx","Auditory-Human",1,2,25,5,5,5,5,4,4,6,5,"CreditCard",0
"319","R_2wockzArVsbVehJ","Auditory-Computer",1,2,22,6,6,5,5.66666666666667,6,4,4,4,"CreditCard",1
"320","R_7NGUN2qp1kWSggx","Visual-Handwritten",0,1,19,9,9,9,9,6,5,6,5.5,"CreditCard",1
"321","R_R3HZZLgITUjg3ZL","Auditory-Human",1,2,18,6,7,5,6,7,6,5,5.5,"CreditCard",1
"322","R_2frqtw9V9lDpBUO","Auditory-Computer",1,1,22,2,2,2,2,3,1,1,1,"CreditCard",0
"323","R_8jq89KYHPMl2i2J","Auditory-Human",1,2,59,5,5,5,5,5,5,7,6,"CreditCard",0
"324","R_3qg73VAp0chxzcL","Visual-Handwritten",0,2,35,5,5,5,5,5,1,1,1,"CreditCard",0
"325","R_1DzBZIuka1x1U87","Visual-Handwritten",0,1,25,7,7,7,7,7,7,7,7,"CreditCard",0
"326","R_1hShEN9ePaycTkq","Auditory-Human",1,1,20,4,5,4,4.33333333333333,1,3,3,3,"CreditCard",0
"327","R_3QQXuKcrmmuS5el","Auditory-Human",1,2,22,4,5,3,4,2,5,3,4,"CreditCard",0
"328","R_29mO46OS18CaWkL","Visual-Handwritten",0,2,21,8,8,8,8,8,7,7,7,"CreditCard",1
"329","R_3PYtB28kJPeO1wO","Auditory-Computer",1,2,57,3,4,1,2.66666666666667,5,7,7,7,"CreditCard",0
"330","R_2diOUw4Et5yasur","Visual-Handwritten",0,2,48,5,5,5,5,5,2,6,4,"CreditCard",0
"331","R_W97rIFWDS4wK5hL","Visual-Handwritten",0,2,18,6,6,6,6,3,5,6,5.5,"CreditCard",0
"332","R_32Yr3HSLpTDDo6y","Visual-Handwritten",0,2,32,5,4,3,4,4,7,7,7,"CreditCard",0
"333","R_27PrRz3oWNscLPv","Auditory-Computer",1,2,18,4,3,4,3.66666666666667,2,3,3,3,"CreditCard",0
"334","R_2U9NHSHDYLWEzcm","Auditory-Human",1,2,27,5,5,5,5,7,7,7,7,"CreditCard",0
"335","R_1OqveOCOUJgAUWA","Visual-Handwritten",0,2,19,4,4,5,4.33333333333333,5,5,4,4.5,"CreditCard",0
"336","R_3Mfiv7iJZ4zVG3s","Auditory-Computer",1,2,42,5,5,5,5,1,1,1,1,"CreditCard",1
"337","R_5sB341htI4tvC01","Auditory-Computer",1,3,33,9,9,8,8.66666666666667,2,8,6,7,"CreditCard",0
"338","R_3oUfYNAXYi0VYsf","Auditory-Human",1,1,44,5,7,4,5.33333333333333,5,6,7,6.5,"CreditCard",0
"339","R_XUrNwuhTd9YxH1L","Visual-Handwritten",0,1,37,7,8,8,7.66666666666667,7,6,7,6.5,"CreditCard",0
"340","R_5hkAijFar7dD9wl","Auditory-Computer",1,2,24,7,7,6,6.66666666666667,1,7,7,7,"CreditCard",0
"341","R_55S1EQqMXXhPolz","Visual-Handwritten",0,2,21,7,7,7,7,6,6,7,6.5,"CreditCard",0
"342","R_wSMOGZwfnSg39kd","Auditory-Human",1,1,31,7,4,5,5.33333333333333,3,6,6,6,"CreditCard",1
"343","R_1prIaiPIlib6JNJ","Auditory-Human",1,1,26,7,7,7,7,4,6,6,6,"CreditCard",0
"344","R_1IE4AZXQ152hnD8","Auditory-Human",1,1,31,6,5,6,5.66666666666667,6,4,4,4,"CreditCard",1
"345","R_AGyS4IuqMsR1qSJ","Auditory-Computer",1,2,18,7,6,4,5.66666666666667,8,2,2,2,"CreditCard",1
"346","R_yI1Xgk6FGXfJ0hH","Visual-Handwritten",0,2,60,2,3,5,3.33333333333333,2,1,1,1,"CreditCard",0
"347","R_3qvpYn5buvRicKA","Auditory-Human",1,1,18,6,6,5,5.66666666666667,8,3,3,3,"CreditCard",0
"348","R_3FXQyLVUkN7ophB","Auditory-Computer",1,1,50,5,7,7,6.33333333333333,7,5,6,5.5,"CreditCard",1
"349","R_WcbvhRlnjd3Hp6x","Visual-Handwritten",0,1,26,9,9,9,9,9,9,9,9,"CreditCard",0
"350","R_1QuPqSTa12XXZRW","Visual-Handwritten",0,1,34,7,7,7,7,5,5,5,5,"CreditCard",0
"351","R_1P01NcE5YqzHki8","Auditory-Computer",1,2,22,3,3,1,2.33333333333333,4,3,6,4.5,"CreditCard",1
"352","R_2anT1Nt40kKorpS","Visual-Handwritten",0,2,44,5,5,7,5.66666666666667,5,7,7,7,"CreditCard",0
"353","R_d1pzqgcjbV2oevT","Auditory-Computer",1,2,19,3,3,3,3,3,2,3,2.5,"CreditCard",0
"354","R_2di19EiqdepqlBN","Auditory-Human",1,2,19,8,7,6,7,5,6,6,6,"CreditCard",1
"355","R_2YbsSsWviNwMzEn","Auditory-Computer",1,1,44,9,9,8,8.66666666666667,9,8,9,8.5,"CreditCard",0
"356","R_1pR1D34lM2zZtlk","Visual-Handwritten",0,1,20,7,5,6,6,5,5,5,5,"CreditCard",1
"357","R_2V7oMkM5jPN6aqA","Auditory-Human",1,2,45,5,5,4,4.66666666666667,5,3,2,2.5,"CreditCard",0
"358","R_2c1wru5uRQU6zOR","Visual-Handwritten",0,1,26,5,5,5,5,3,3,3,3,"CreditCard",1
"359","R_277OEBvtvQoF0dx","Auditory-Human",1,1,47,4,5,4,4.33333333333333,5,1,1,1,"CreditCard",0
"360","R_40CWW62AoQUyYHD","Visual-Handwritten",0,1,22,4,4,3,3.66666666666667,3,1,1,1,"CreditCard",0
"361","R_3gLUIhlTICvCSJ1","Visual-Handwritten",0,1,29,4,5,4,4.33333333333333,5,3,3,3,"CreditCard",0
"362","R_3fPEvlFdIWYAHsl","Auditory-Human",1,3,20,4,5,5,4.66666666666667,9,1,1,1,"CreditCard",1
"363","R_1X1lM22jbcwDjaN","Auditory-Computer",1,2,28,6,6,6,6,1,6,5,5.5,"CreditCard",0
"364","R_2aCC1eA1KbgSZkN","Auditory-Human",1,2,27,6,6,5,5.66666666666667,5,5,5,5,"CreditCard",0
"365","R_2DNdovD0MHgKYAc","Auditory-Computer",1,2,26,7,7,7,7,3,5,5,5,"CreditCard",0
"366","R_O9FsE6l6isaICYh","Auditory-Human",1,2,19,3,5,3,3.66666666666667,4,7,7,7,"CreditCard",0
"367","R_3G84q9JH1KgQ6bK","Visual-Handwritten",0,2,34,7,7,7,7,6,8,8,8,"CreditCard",1
"368","R_shswEncotCnHryN","Auditory-Computer",1,2,50,4,5,4,4.33333333333333,3,5,4,4.5,"CreditCard",0
"369","R_1LI33iGvgFi7g0z","Visual-Handwritten",0,1,58,4,3,4,3.66666666666667,9,7,7,7,"CreditCard",0
"370","R_1Q3krehPxV79pjD","Visual-Handwritten",0,2,35,9,9,9,9,5,9,9,9,"CreditCard",1
"371","R_3JDBJtenxODWwTQ","Visual-Handwritten",0,2,50,6,6,6,6,8,3,6,4.5,"CreditCard",0
"372","R_6g9H1yr4zblqQMx","Visual-Handwritten",0,2,36,5,7,3,5,5,4,4,4,"CreditCard",1
"373","R_2zzOMNKro3dAVHx","Auditory-Human",1,2,18,6,6,9,7,9,2,1,1.5,"CreditCard",1
"374","R_2t55u7csGE0i1In","Auditory-Computer",1,2,29,5,4,4,4.33333333333333,8,2,3,2.5,"CreditCard",0
"375","R_3RfsmstTY8SHMG5","Auditory-Computer",1,3,41,5,5,3,4.33333333333333,4,1,1,1,"CreditCard",1
"376","R_23Tw3AaM3b2trGo","Auditory-Human",1,1,19,5,3,6,4.66666666666667,3,1,1,1,"CreditCard",0
"377","R_3D6nDDCRv9tPoZR","Auditory-Human",1,1,42,6,6,5,5.66666666666667,9,8,9,8.5,"CreditCard",0
"378","R_3lYrRpf6LdKOnIm","Auditory-Computer",1,1,22,9,9,9,9,6,8,7,7.5,"CreditCard",1
"379","R_2cvVyH7RCEOzJnY","Visual-Handwritten",0,1,48,4,3,6,4.33333333333333,1,5,3,4,"CreditCard",1
"380","R_3De81jLdjZpRbCd","Auditory-Computer",1,1,31,4,6,4,4.66666666666667,4,6,5,5.5,"CreditCard",1
"381","R_2pMLQtVoCne9G78","Auditory-Computer",1,2,44,6,4,6,5.33333333333333,1,5,2,3.5,"CreditCard",1
"382","R_sppHFxjZTz9KUmZ","Visual-Handwritten",0,2,41,7,7,7,7,2,5,7,6,"CreditCard",1
"383","R_RF6oTrESVNR7DHP","Auditory-Computer",1,2,41,6,6,6,6,5,7,7,7,"CreditCard",0
"384","R_2VBDIPSDO8KEOGe","Auditory-Computer",1,1,19,4,4,6,4.66666666666667,1,4,2,3,"CreditCard",0
"385","R_3e4iC7aRD5YpVKI","Auditory-Computer",1,2,32,4,4,3,3.66666666666667,5,2,2,2,"CreditCard",0
"386","R_1GT5XOR7iFSIo1J","Auditory-Human",1,2,28,8,8,8,8,2,7,7,7,"CreditCard",1
"387","R_WiaJxyMbg1wlxC1","Auditory-Computer",1,2,19,3,5,1,3,6,7,5,6,"CreditCard",0
"388","R_2Sc9j4ZHVHzEh9y","Visual-Handwritten",0,1,28,6,6,6,6,5,5,5,5,"CreditCard",0
"389","R_1Cd8oSIYGJL1nRb","Auditory-Computer",1,2,25,4,4,2,3.33333333333333,4,7,7,7,"CreditCard",0
"390","R_b1TWhh68L3SDN4J","Visual-Handwritten",0,2,25,4,7,4,5,7,1,1,1,"CreditCard",0
"391","R_xaUXiLUJwPQ6Df3","Visual-Handwritten",0,1,74,1,1,1,1,2,8,8,8,"CreditCard",0
"392","R_4PEsuXNNQWR8mUV","Visual-Handwritten",0,1,56,5,5,5,5,4,9,9,9,"CreditCard",0
"393","R_74cjEgcCjvNO7Rv","Visual-Handwritten",0,3,19,4,5,3,4,3,2,2,2,"CreditCard",0
"394","R_3Rf80D6LtmMPEVD","Auditory-Human",1,1,24,6,7,7,6.66666666666667,8,3,3,3,"CreditCard",0
"395","R_3DqIylrQEnn2P9w","Auditory-Human",1,2,19,6,6,7,6.33333333333333,7,7,4,5.5,"CreditCard",1
"396","R_2ZBwynoRm8dzy9b","Auditory-Computer",1,1,35,6,7,7,6.66666666666667,9,6,6,6,"CreditCard",1
"397","R_O2n1nXXm25Ncf6N","Auditory-Human",1,2,18,6,6,7,6.33333333333333,6,2,3,2.5,"CreditCard",0
"398","R_31TJTAug2SVeiH8","Auditory-Computer",1,2,53,5,5,5,5,5,1,1,1,"CreditCard",0
"399","R_3R7mq8xiBuDwwQD","Auditory-Human",1,1,52,4,5,5,4.66666666666667,2,6,6,6,"CreditCard",0
"400","R_2tsPe3yCQgAivzl","Auditory-Computer",1,1,39,6,6,6,6,2,3,3,3,"CreditCard",1
"401","R_1N52mjb5mct8evi","Auditory-Human",1,1,21,7,8,8,7.66666666666667,7,6,7,6.5,"CreditCard",1
"402","R_RDNjsh3jkOgp6wx","Auditory-Computer",1,2,29,3,4,2,3,7,2,1,1.5,"CreditCard",0
"403","R_3F2rjCvH1aozjvd","Visual-Handwritten",0,1,26,3,3,4,3.33333333333333,2,2,2,2,"CreditCard",0
"404","R_2OOvC9TpH3QHsN8","Auditory-Human",1,2,63,6,5,4,5,5,8,8,8,"CreditCard",0
"405","R_22WCMhomnZnWtlv","Auditory-Computer",1,2,28,1,1,1,1,1,9,9,9,"CreditCard",0
"406","R_2uBWxJWxYcNJCUc","Auditory-Computer",1,2,26,7,8,8,7.66666666666667,2,7,7,7,"CreditCard",1
"407","R_2WVwchCWAPT72xf","Auditory-Human",1,2,20,7,8,8,7.66666666666667,7,6,6,6,"CreditCard",1
"408","R_yWT76ExKHB88H5L","Auditory-Human",1,1,18,6,5,2,4.33333333333333,9,5,5,5,"CreditCard",1
"409","R_7VtPF4CLPyNj6bT","Auditory-Human",1,1,24,3,3,4,3.33333333333333,9,6,1,3.5,"CreditCard",1
"410","R_6xMSBDXYLvx7xWF","Auditory-Computer",1,2,40,9,9,9,9,1,9,9,9,"CreditCard",1
"411","R_1QzmwBMxyMvSJYT","Visual-Handwritten",0,1,36,2,3,1,2,2,1,1,1,"CreditCard",0
"412","R_sd2s7d8Pjmx0vTj","Auditory-Computer",1,1,33,8,7,7,7.33333333333333,7,7,9,8,"CreditCard",1
"413","R_3CASddQaqC9gdIE","Auditory-Computer",1,1,39,4,5,5,4.66666666666667,4,5,6,5.5,"CreditCard",1
"414","R_1gkykjDRn7M1riE","Auditory-Human",1,2,30,4,6,5,5,4,5,5,5,"CreditCard",1
"415","R_3dKQjWeRVr2nlEx","Visual-Handwritten",0,1,40,6,5,6,5.66666666666667,5,4,4,4,"CreditCard",0
"416","R_2R9VTRsLUyA31xU","Visual-Handwritten",0,2,42,9,8,9,8.66666666666667,9,9,9,9,"CreditCard",0
"417","R_3OqZEj57vHO9RG3","Auditory-Human",1,2,33,4,5,6,5,6,7,7,7,"CreditCard",1
"418","R_3KqjjQw975P9sYX","Auditory-Human",1,2,22,8,7,6,7,2,1,1,1,"CreditCard",0
"419","R_3elidW1jz4rMwMv","Auditory-Computer",1,2,21,6,5,6,5.66666666666667,6,5,5,5,"CreditCard",1
"420","R_1Cr7kenKwnRAHBI","Auditory-Human",1,1,18,4,6,5,5,5,4,4,4,"CreditCard",1
"421","R_ZBK7YE4EgPk7Xod","Auditory-Computer",1,1,27,4,5,5,4.66666666666667,7,5,3,4,"CreditCard",0
"422","R_rjuxJaGBDs3Wdpf","Auditory-Human",1,1,22,4,5,4,4.33333333333333,2,7,6,6.5,"CreditCard",0
"423","R_2ZKM5z6zlfcOl10","Visual-Handwritten",0,1,55,7,7,8,7.33333333333333,3,9,6,7.5,"CreditCard",0
"424","R_D7fI9SOae53MsPn","Auditory-Human",1,2,23,5,5,5,5,5,5,5,5,"CreditCard",0
"425","R_11Yl7lPbsIPujWY","Auditory-Human",1,1,54,2,4,2,2.66666666666667,8,2,3,2.5,"CreditCard",0
"426","R_3HGN8zl7SDPDEkz","Auditory-Computer",1,2,37,9,8,9,8.66666666666667,9,6,6,6,"CreditCard",1
"427","R_2y4aA0DAcPbawNQ","Visual-Handwritten",0,1,30,1,1,1,1,1,2,3,2.5,"CreditCard",0
"428","R_30ePRMoGkyhnui1","Auditory-Computer",1,1,67,8,8,8,8,1,1,1,1,"CreditCard",0
"429","R_1MM42lUYUjQCb20","Visual-Handwritten",0,2,37,4,5,1,3.33333333333333,5,2,2,2,"CreditCard",0
"430","R_3LhuOPBZMM1crn9","Visual-Handwritten",0,2,23,7,7,8,7.33333333333333,5,5,6,5.5,"CreditCard",0
"431","R_oYIERpQlpjHXeNz","Auditory-Computer",1,1,33,4,4,4,4,1,6,6,6,"CreditCard",0
"432","R_1q39BXjcrWJO6UO","Auditory-Human",1,2,20,5,5,3,4.33333333333333,7,6,1,3.5,"CreditCard",0
